uid,Date,TrainLoc,Protocol,TrainTeam,Rainfall,Temp,Paid,Team,Self,People,Assign,TranTrai,Coord,Upload,Time,Bulk,Complex,Task,WQO,WQC,WQM,created,Latest,ToNow,ActivePeriod,Years,TeamPoints,Blog,Comment,Invite,InviteAccepted,Pres,Quiz,Sample,Share,Points,BlogTime,CommTime,InvTime,InviteATime,PresTime,QuizTime,SampTime,ShareTime,PointsTime,BlogTimeZ,CommTimeZ,InvTimeZ,InviteATimeZ,PresTimeZ,QuizTimeZ,SampTimeZ,ShareTimeZ,PointsTimeZ,BlogTimeZZ
11917,5/19/2015,Ho 2015 Hong Kong Short Duration H2O Team 18,Hong Kong,12,0.30015,26.16926,1,1,0,1,1,1,1,0,9,9,9,11,3,3,3,03/05/2015,12/11/2016,748.00,559,1.53,0.045691906,0,0,0,0,0,1,8,0,171,0,0,0,0,0,0.0094,0.0749,0,1.6003,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.5731,-0.0252,0.5362,-0.0683
11953,5/19/2015,Ho 2015 Hong Kong Short Duration H2O Team 18,Hong Kong,12,0.30015,26.16926,1,1,0,1,1,1,1,0,9,9,9,11,NA,NA,NA,06/05/2015,14/05/2015,745.00,8,0.02,0.045691906,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.0094,0,0,0.0752,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1071,-0.0683
11954,5/19/2015,Ho 2015 Hong Kong Short Duration H2O Team 18,Hong Kong,12,0.30015,26.16926,1,1,0,1,1,1,1,0,9,9,9,11,2,2,2,06/05/2015,31/05/2016,745.00,391,1.07,0.045691906,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0.047,0,0.9396,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,0.3198,-0.0252,0.256,-0.0683
12015,5/19/2015,Ho 2015 Hong Kong Short Duration H2O Team 18,Hong Kong,12,0.30015,26.16926,1,1,0,1,1,1,1,0,9,9,9,11,NA,NA,NA,07/05/2015,17/05/2015,744.00,10,0.03,0.045691906,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0.0094,0,0,0.0941,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0992,-0.0683
2473,5/21/2015,[Unspecified Lead ES] 2015 Sheffield Short Duration CSL Training Team 2,Leeds,10,0,4.89428,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,17/09/2013,17/09/2013,1341.00,0,0,0.047361299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
2576,5/21/2015,[Unspecified Lead ES] 2015 Sheffield Short Duration CSL Training Team 2,Leeds,10,0,4.89428,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,20/09/2013,20/09/2013,1338.00,0,0,0.047361299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12063,5/21/2015,[Unspecified Lead ES] 2015 Sheffield Short Duration CSL Training Team 2,London,10,0,4.89428,1,0,1,1,0,0,0,1,2,2,2,2,3,3,3,12/05/2015,24/07/2016,739.00,439,1.2,0.047361299,0,0,4,0,0,2,2,0,86,0,0,0.0379,0,0,0.0189,0.0189,0,0.8146,-0.0609,-0.0658,4.8076,-0.0357,-0.0603,1.6144,0.0666,-0.0252,0.2007,-0.0683
12064,5/21/2015,[Unspecified Lead ES] 2015 Sheffield Short Duration CSL Training Team 2,Leeds,10,0,4.89428,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,12/05/2015,19/05/2015,739.00,7,0.02,0.047361299,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0.0095,0,0,0.0379,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1229,-0.0683
12065,5/21/2015,[Unspecified Lead ES] 2015 Sheffield Short Duration CSL Training Team 2,Leeds,10,0,4.89428,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,12/05/2015,12/05/2015,739.00,0,0,0.047361299,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.0095,0,0,0.0568,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.115,-0.0683
12066,5/21/2015,[Unspecified Lead ES] 2015 Sheffield Short Duration CSL Training Team 2,Leeds,10,0,4.89428,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,12/05/2015,12/05/2015,739.00,0,0,0.047361299,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0.0095,0,0,0.0853,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1032,-0.0683
12067,5/21/2015,[Unspecified Lead ES] 2015 Sheffield Short Duration CSL Training Team 2,Leeds,10,0,4.89428,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,12/05/2015,18/05/2015,739.00,6,0.02,0.047361299,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0.0095,0,0,0.0189,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1308,-0.0683
12068,5/21/2015,[Unspecified Lead ES] 2015 Sheffield Short Duration CSL Training Team 2,Leeds,10,0,4.89428,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,12/05/2015,19/05/2015,739.00,7,0.02,0.047361299,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.0095,0,0,0.0568,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.115,-0.0683
12069,5/21/2015,[Unspecified Lead ES] 2015 Sheffield Short Duration CSL Training Team 2,Leeds,10,0,4.89428,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,12/05/2015,19/05/2015,739.00,7,0.02,0.047361299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12070,5/21/2015,[Unspecified Lead ES] 2015 Sheffield Short Duration CSL Training Team 2,Leeds,10,0,4.89428,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,12/05/2015,13/05/2015,739.00,1,0,0.047361299,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0.0095,0,0,0.0947,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0992,-0.0683
12257,05/21/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,21/05/2015,21/05/2015,730.00,0,0,0.009589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
1521,5/22/2015,Cunha 2013 Curitiba Short Duration CSL Training Team 2,Sao Paolo,21,0,20.68888,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,01/07/2013,22/10/2013,1419.00,113,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12094,5/22/2015,Kailasam 2015 Kuala Lumpur Short Duration CSL Training Team 3,Kuala Lumpur,21,1.85413,25.32926,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,14/05/2015,16/05/2015,737.00,2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12095,5/22/2015,Kailasam 2015 Kuala Lumpur Short Duration CSL Training Team 3,Kuala Lumpur,21,1.85413,25.32926,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,14/05/2015,14/05/2015,737.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12096,5/22/2015,Kailasam 2015 Kuala Lumpur Short Duration CSL Training Team 3,Kuala Lumpur,21,1.85413,25.32926,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,14/05/2015,19/05/2015,737.00,5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12097,5/22/2015,Kailasam 2015 Kuala Lumpur Short Duration CSL Training Team 3,Kuala Lumpur,21,1.85413,25.32926,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,14/05/2015,21/05/2015,737.00,7,0.02,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,0.019,0,0,0.1995,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,-0.1023,-0.0252,-0.0558,-0.0683
12098,5/22/2015,Kailasam 2015 Kuala Lumpur Short Duration CSL Training Team 3,Kuala Lumpur,21,1.85413,25.32926,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,14/05/2015,14/05/2015,737.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12099,5/22/2015,Kailasam 2015 Kuala Lumpur Short Duration CSL Training Team 3,Kuala Lumpur,21,1.85413,25.32926,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,14/05/2015,21/05/2015,737.00,7,0.02,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.0095,0,0,0.057,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.115,-0.0683
12100,5/22/2015,Kailasam 2015 Kuala Lumpur Short Duration CSL Training Team 3,Kuala Lumpur,21,1.85413,25.32926,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,14/05/2015,21/05/2015,737.00,7,0.02,0,0,0,0,0,0,5,0,0,28,0,0,0,0,0,0.0475,0,0,0.2659,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,5.35,-0.1023,-0.0252,-0.0282,-0.0683
12101,5/22/2015,Kailasam 2015 Kuala Lumpur Short Duration CSL Training Team 3,Kuala Lumpur,21,1.85413,25.32926,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,14/05/2015,17/05/2015,737.00,3,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12102,5/22/2015,Kailasam 2015 Kuala Lumpur Short Duration CSL Training Team 3,Kuala Lumpur,21,1.85413,25.32926,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,14/05/2015,14/05/2015,737.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12103,5/22/2015,Kailasam 2015 Kuala Lumpur Short Duration CSL Training Team 3,Kuala Lumpur,21,1.85413,25.32926,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,14/05/2015,20/05/2015,737.00,6,0.02,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0.0095,0,0,0.0665,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1111,-0.0683
12105,5/22/2015,Kailasam 2015 Kuala Lumpur Short Duration CSL Training Team 3,Kuala Lumpur,21,1.85413,25.32926,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,14/05/2015,06/01/2016,737.00,237,0.65,0,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0.019,0,0,0.2185,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,-0.1023,-0.0252,-0.0479,-0.0683
12107,5/22/2015,Kailasam 2015 Kuala Lumpur Short Duration CSL Training Team 3,Kuala Lumpur,21,1.85413,25.32926,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,14/05/2015,14/05/2015,737.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12109,5/22/2015,Kailasam 2015 Kuala Lumpur Short Duration CSL Training Team 3,Kuala Lumpur,21,1.85413,25.32926,0,1,1,1,1,1,0,1,11,7,10,7,NA,NA,NA,14/05/2015,19/05/2015,737.00,5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12113,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,2,2,2,15/05/2015,24/03/2016,736.00,314,0.86,0.009589041,0,0,0,0,0,0,3,0,80,0,0,0,0,0,0,0.0285,0,0.7609,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,0.151,-0.0252,0.1771,-0.0683
12114,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,15/05/2015,15/05/2015,736.00,0,0,0.009589041,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.0095,0,0,0.0571,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.115,-0.0683
12115,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,15/05/2015,18/05/2015,736.00,3,0.01,0.009589041,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0095,0,0,0.0095,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1348,-0.0683
12117,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,4,4,4,15/05/2015,05/01/2016,736.00,235,0.64,0.009589041,0,0,0,0,0,1,1,0,26,0,0,0,0,0,0.0095,0.0095,0,0.2473,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.0178,-0.0252,-0.0361,-0.0683
12118,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,4,4,4,15/05/2015,12/06/2016,736.00,394,1.08,0.009589041,0,0,0,0,0,1,3,0,66,0,0,0,0,0,0.0095,0.0285,0,0.6277,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.151,-0.0252,0.1218,-0.0683
12120,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,1,1,1,15/05/2015,02/12/2015,736.00,201,0.55,0.009589041,0,0,0,0,0,1,2,0,44,0,0,0,0,0,0.0095,0.019,0,0.4185,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.0666,-0.0252,0.035,-0.0683
12121,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,15/05/2015,21/07/2015,736.00,67,0.18,0.009589041,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.0095,0,0,0.0571,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.115,-0.0683
12122,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,15/05/2015,27/05/2015,736.00,12,0.03,0.009589041,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0.0095,0,0,0.0476,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.119,-0.0683
12136,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,21/05/2015,732.00,2,0.01,0.009562842,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0.0096,0,0,0.0191,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1308,-0.0683
12137,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,24/05/2015,732.00,5,0.01,0.009562842,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0.0191,0,0,0.1339,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,-0.1023,-0.0252,-0.0834,-0.0683
12138,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,21/05/2015,732.00,2,0.01,0.009562842,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.0096,0,0,0.0765,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1071,-0.0683
12139,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,19/05/2015,732.00,0,0,0.009562842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12140,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,22/05/2015,732.00,3,0.01,0.009562842,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.0096,0,0,0.0574,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.115,-0.0683
12141,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,19/05/2015,732.00,0,0,0.009562842,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0.0096,0,0,0.0669,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1111,-0.0683
12142,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,19/05/2015,732.00,0,0,0.009562842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12143,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,27/05/2015,732.00,8,0.02,0.009562842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12144,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,19/05/2015,732.00,0,0,0.009562842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12145,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,19/05/2015,732.00,0,0,0.009562842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12146,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,20/05/2015,732.00,1,0,0.009562842,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0.0096,0,0,0.0669,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1111,-0.0683
12147,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,19/05/2015,732.00,0,0,0.009562842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12148,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,22/05/2015,732.00,3,0.01,0.009562842,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0.0096,0,0,0.0861,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1032,-0.0683
12149,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,21/05/2015,732.00,2,0.01,0.009562842,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0.0096,0,0,0.0669,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1111,-0.0683
12152,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,21/05/2015,732.00,2,0.01,0.009562842,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0.0096,0,0,0.0478,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.119,-0.0683
12153,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,19/05/2015,732.00,0,0,0.009562842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12155,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,20/05/2015,732.00,1,0,0.009562842,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0.0096,0,0,0.0669,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1111,-0.0683
12157,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,19/05/2015,732.00,0,0,0.009562842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12159,5/22/2015,Bharucha 2015 Pune Standard CSL Training Team 05,Pune,20,0,30.18608,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,19/05/2015,21/05/2015,732.00,2,0.01,0.009562842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12252,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,1,1,1,21/05/2015,12/08/2015,730.00,83,0.23,0.009589041,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0.0096,0,0.1918,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.0178,-0.0252,-0.0598,-0.0683
12253,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,21/05/2015,21/05/2015,730.00,0,0,0.009589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12254,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,21/05/2015,21/05/2015,730.00,0,0,0.009589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12255,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,21/05/2015,21/05/2015,730.00,0,0,0.009589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12256,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,21/05/2015,21/05/2015,730.00,0,0,0.009589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12258,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,21/05/2015,21/05/2015,730.00,0,0,0.009589041,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0096,0,0,0.0096,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1348,-0.0683
12259,5/22/2015,Cunha 2015 São Paulo Short Duration CSL Training Team 2,Sao Paolo,17,0,22.61537,0,1,0,1,1,0,0,1,7,7,7,9,NA,NA,NA,21/05/2015,21/05/2015,730.00,0,0,0.009589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
